Date	E1-0.0241	E2-0.0317	E3-0.0416	E4-0.0625	E5-0.0900	E6-0.1275	E7-0.1725	E8-0.2700	E9-0.4075	E10-0.6250	E11-0.9250	E12-1.3000	E13-2.0000
1996-03-21	5.39250e+00	5.36109e+00	5.28918e+00	5.08969e+00	4.80182e+00	4.42640e+00	4.03423e+00	3.47020e+00	3.12281e+00	2.69352e+00	2.04556e+00	1.19005e+00	-4.24140e-01
1996-03-22	5.16856e+00	5.16215e+00	5.12008e+00	4.96968e+00	4.71611e+00	4.35250e+00	3.95332e+00	3.42153e+00	3.14598e+00	2.79011e+00	2.21662e+00	1.43443e+00	-1.19791e-01
1996-03-23	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1996-03-24	5.29481e+00	5.28293e+00	5.23238e+00	5.05970e+00	4.77265e+00	4.35820e+00	3.89673e+00	3.21920e+00	2.83372e+00	2.38318e+00	1.75183e+00	9.65130e-01	-4.77401e-01
1996-03-25	5.40445e+00	5.39957e+00	5.35709e+00	5.19572e+00	4.91062e+00	4.48277e+00	4.01125e+00	3.36530e+00	3.00853e+00	2.54863e+00	1.85609e+00	9.46895e-01	-8.03085e-01
1996-03-26	5.16395e+00	5.15603e+00	5.11229e+00	4.96040e+00	4.71014e+00	4.35679e+00	3.96991e+00	3.43724e+00	3.16073e+00	2.81872e+00	2.26448e+00	1.50370e+00	-1.33112e-02
1996-03-27	5.01910e+00	5.02984e+00	5.00899e+00	4.89852e+00	4.68530e+00	4.35096e+00	3.95004e+00	3.37169e+00	3.12550e+00	2.85372e+00	2.38264e+00	1.70581e+00	3.20913e-01
1996-03-28	5.05933e+00	5.06082e+00	5.02807e+00	4.89396e+00	4.65383e+00	4.29142e+00	3.86011e+00	3.23844e+00	2.99589e+00	2.73167e+00	2.28142e+00	1.63935e+00	3.26572e-01
1996-03-29	4.82358e+00	4.82907e+00	4.80358e+00	4.69075e+00	4.48745e+00	4.17244e+00	3.79499e+00	3.25374e+00	3.02730e+00	2.77019e+00	2.32703e+00	1.68781e+00	3.67559e-01
1996-03-30	4.46947e+00	4.50198e+00	4.50759e+00	4.44834e+00	4.30016e+00	4.04289e+00	3.71262e+00	3.15987e+00	2.90384e+00	2.68213e+00	2.30004e+00	1.74677e+00	6.06284e-01
1996-03-31	4.80863e+00	4.78523e+00	4.72217e+00	4.53372e+00	4.24673e+00	3.84432e+00	3.39371e+00	2.82913e+00	2.61944e+00	2.36875e+00	1.95595e+00	1.36779e+00	1.59206e-01
1996-04-01	5.47404e+00	5.42995e+00	5.33834e+00	5.08436e+00	4.70407e+00	4.18186e+00	3.62255e+00	2.94555e+00	2.66333e+00	2.25041e+00	1.59279e+00	7.02437e-01	-1.04239e+00
1996-04-02	4.90013e+00	4.88689e+00	4.83877e+00	4.68507e+00	4.44147e+00	4.08849e+00	3.68329e+00	3.08533e+00	2.71004e+00	2.19513e+00	1.42982e+00	4.37424e-01	-1.42429e+00
1996-04-03	4.90703e+00	4.88267e+00	4.82286e+00	4.65462e+00	4.40593e+00	4.05225e+00	3.63343e+00	2.97781e+00	2.59207e+00	2.08518e+00	1.32625e+00	3.29878e-01	-1.57019e+00
1996-04-04	5.10912e+00	5.08575e+00	5.02169e+00	4.82790e+00	4.52887e+00	4.13356e+00	3.72429e+00	3.14875e+00	2.71919e+00	2.09130e+00	1.30398e+00	3.95451e-01	-1.22571e+00
1996-04-05	4.99885e+00	4.99095e+00	4.94596e+00	4.78755e+00	4.52515e+00	4.16017e+00	3.79269e+00	3.32047e+00	2.94691e+00	2.37619e+00	1.50215e+00	3.54810e-01	-1.83391e+00
1996-04-06	4.34731e+00	4.36574e+00	4.35369e+00	4.26036e+00	4.07623e+00	3.79808e+00	3.50349e+00	3.13707e+00	2.84205e+00	2.33517e+00	1.54221e+00	4.74248e-01	-1.62850e+00
1996-04-07	4.42846e+00	4.42522e+00	4.38914e+00	4.25901e+00	4.04935e+00	3.75332e+00	3.44728e+00	3.04524e+00	2.74013e+00	2.27250e+00	1.54418e+00	5.65786e-01	-1.34545e+00
1996-04-08	4.66649e+00	4.59938e+00	4.48988e+00	4.24366e+00	3.94409e+00	3.58724e+00	3.26896e+00	2.90504e+00	2.60805e+00	2.14011e+00	1.42142e+00	4.64245e-01	-1.39406e+00
1996-04-09	5.23782e+00	5.19534e+00	5.11622e+00	4.90055e+00	4.58780e+00	4.17446e+00	3.72802e+00	3.02298e+00	2.50010e+00	1.80362e+00	8.48155e-01	-3.18865e-01	-2.34018e+00
1996-04-10	4.94780e+00	4.95174e+00	4.92258e+00	4.79735e+00	4.57381e+00	4.24145e+00	3.87420e+00	3.35277e+00	2.98643e+00	2.46405e+00	1.67056e+00	6.45111e-01	-1.15104e+00
1996-04-11	4.96247e+00	4.94810e+00	4.89514e+00	4.72255e+00	4.44929e+00	4.06898e+00	3.66807e+00	3.14664e+00	2.82208e+00	2.35685e+00	1.63608e+00	6.74514e-01	-1.17848e+00
1996-04-12	5.43694e+00	5.42735e+00	5.37783e+00	5.20206e+00	4.90311e+00	4.48042e+00	4.01287e+00	3.31791e+00	2.91558e+00	2.42637e+00	1.71596e+00	7.96302e-01	-9.54412e-01
1996-04-13	5.09581e+00	5.09054e+00	5.04895e+00	4.89835e+00	4.65005e+00	4.30608e+00	3.96727e+00	3.60581e+00	3.38070e+00	2.99399e+00	2.36616e+00	1.50247e+00	-2.24477e-01
1996-04-14	5.31446e+00	5.30114e+00	5.24817e+00	5.06842e+00	4.76649e+00	4.32669e+00	3.82532e+00	3.08956e+00	2.69191e+00	2.24060e+00	1.61089e+00	7.97951e-01	-7.41899e-01
1996-04-15	5.23058e+00	5.23102e+00	5.19628e+00	5.05484e+00	4.79989e+00	4.42854e+00	4.03378e+00	3.53841e+00	3.26882e+00	2.92559e+00	2.38836e+00	1.66341e+00	2.29666e-01
1996-04-16	5.07129e+00	5.07942e+00	5.05472e+00	4.93476e+00	4.70816e+00	4.35683e+00	3.94091e+00	3.37441e+00	3.17974e+00	2.98057e+00	2.61068e+00	2.05567e+00	8.73565e-01
1996-04-17	5.49822e+00	5.49007e+00	5.44296e+00	5.27348e+00	4.98497e+00	4.56965e+00	4.10586e+00	3.42430e+00	3.10381e+00	2.78704e+00	2.30761e+00	1.65386e+00	3.65685e-01
1996-04-18	5.33189e+00	5.33306e+00	5.29940e+00	5.16089e+00	4.91180e+00	4.54203e+00	4.12042e+00	3.48504e+00	3.20141e+00	2.94096e+00	2.50337e+00	1.87611e+00	5.89215e-01
1996-04-19	5.38281e+00	5.39279e+00	5.36850e+00	5.24269e+00	4.99804e+00	4.62174e+00	4.18158e+00	3.50650e+00	3.22133e+00	2.98121e+00	2.57308e+00	1.97937e+00	7.54133e-01
1996-04-20	4.90175e+00	4.93711e+00	4.94619e+00	4.89323e+00	4.75014e+00	4.49433e+00	4.15222e+00	3.49782e+00	3.16867e+00	3.00809e+00	2.72068e+00	2.28304e+00	1.35040e+00
1996-04-21	5.26932e+00	5.27139e+00	5.23739e+00	5.09416e+00	4.83470e+00	4.44705e+00	4.00300e+00	3.38554e+00	3.16668e+00	2.96589e+00	2.60914e+00	2.07907e+00	9.57867e-01
1996-04-22	4.99120e+00	5.00255e+00	4.98339e+00	4.87959e+00	4.67991e+00	4.36526e+00	3.97940e+00	3.37830e+00	3.13297e+00	2.92016e+00	2.54773e+00	1.99414e+00	8.30836e-01
1996-04-23	5.06400e+00	5.07344e+00	5.05090e+00	4.93679e+00	4.71972e+00	4.37720e+00	3.95888e+00	3.32512e+00	3.07955e+00	2.86022e+00	2.49162e+00	1.95031e+00	8.21356e-01
1996-04-24	5.00166e+00	4.97549e+00	4.91492e+00	4.75017e+00	4.51218e+00	4.17914e+00	3.79317e+00	3.23337e+00	3.00304e+00	2.76262e+00	2.35403e+00	1.76310e+00	5.41850e-01
1996-04-25	4.73697e+00	4.74153e+00	4.71367e+00	4.59225e+00	4.37295e+00	4.02892e+00	3.60208e+00	2.95638e+00	2.71318e+00	2.45793e+00	2.04399e+00	1.46345e+00	2.87854e-01
1996-04-26	4.87045e+00	4.87103e+00	4.83855e+00	4.70975e+00	4.48518e+00	4.14078e+00	3.71744e+00	3.04286e+00	2.76491e+00	2.48716e+00	2.03728e+00	1.40509e+00	1.33862e-01
1996-04-27	4.30826e+00	4.33459e+00	4.33193e+00	4.25442e+00	4.08033e+00	3.78631e+00	3.41037e+00	2.79441e+00	2.57454e+00	2.40717e+00	2.09171e+00	1.62018e+00	6.29995e-01
1996-04-28	4.77740e+00	4.75064e+00	4.68467e+00	4.49226e+00	4.19875e+00	3.77655e+00	3.26630e+00	2.47512e+00	2.14172e+00	1.76023e+00	1.22659e+00	5.44854e-01	-7.21940e-01
1996-04-29	4.49680e+00	4.49414e+00	4.45770e+00	4.32140e+00	4.08890e+00	3.72605e+00	3.26149e+00	2.49433e+00	2.16858e+00	1.82574e+00	1.33399e+00	6.95776e-01	-4.25108e-01
1996-04-30	4.59316e+00	4.59084e+00	4.55114e+00	4.39637e+00	4.12196e+00	3.69240e+00	3.15499e+00	2.27091e+00	1.95757e+00	1.65631e+00	1.16287e+00	4.86662e-01	-8.37533e-01
1996-05-01	4.93082e+00	4.91687e+00	4.86599e+00	4.70138e+00	4.43633e+00	4.05800e+00	3.62179e+00	2.96087e+00	2.54489e+00	2.00228e+00	1.30694e+00	5.72679e-01	-5.87729e-01
1996-05-02	4.88749e+00	4.88009e+00	4.83702e+00	4.68552e+00	4.43137e+00	4.06060e+00	3.64026e+00	3.04881e+00	2.65873e+00	2.10627e+00	1.29798e+00	2.73979e-01	-1.53594e+00
1996-05-03	4.81321e+00	4.80003e+00	4.74914e+00	4.58053e+00	4.30494e+00	3.90442e+00	3.45213e+00	2.84182e+00	2.46760e+00	1.93318e+00	1.14096e+00	1.46071e-01	-1.63074e+00
1996-05-04	4.53460e+00	4.54110e+00	4.51274e+00	4.38135e+00	4.13704e+00	3.75043e+00	3.27873e+00	2.57187e+00	2.20053e+00	1.69680e+00	9.42315e-01	-2.90193e-02	-1.80842e+00
1996-05-05	5.08465e+00	5.07937e+00	5.03868e+00	4.89223e+00	4.64835e+00	4.30274e+00	3.92722e+00	3.36552e+00	2.93845e+00	2.32622e+00	1.40834e+00	2.28061e-01	-1.74672e+00
1996-05-06	4.60899e+00	4.60894e+00	4.57617e+00	4.44955e+00	4.23703e+00	3.92894e+00	3.59926e+00	3.13912e+00	2.78268e+00	2.24841e+00	1.43105e+00	3.54696e-01	-1.69595e+00
1996-05-07	4.90755e+00	4.88334e+00	4.81864e+00	4.62498e+00	4.32878e+00	3.91950e+00	3.48160e+00	2.93834e+00	2.60543e+00	2.11361e+00	1.36426e+00	3.85610e-01	-1.37382e+00
1996-05-08	5.01492e+00	4.95897e+00	4.86181e+00	4.63061e+00	4.32726e+00	3.93341e+00	3.49669e+00	2.81082e+00	2.29288e+00	1.60844e+00	7.34341e-01	-2.95640e-01	-2.00509e+00
1996-05-09	4.91070e+00	4.88588e+00	4.82242e+00	4.63853e+00	4.36387e+00	3.98462e+00	3.56357e+00	2.93917e+00	2.46293e+00	1.75103e+00	7.10251e-01	-6.15626e-01	-2.85880e+00
1996-05-10	4.64715e+00	4.62565e+00	4.56571e+00	4.38485e+00	4.10772e+00	3.71787e+00	3.29329e+00	2.71644e+00	2.29329e+00	1.65330e+00	7.25381e-01	-4.30888e-01	-2.16587e+00
1996-05-11	4.61713e+00	4.59382e+00	4.52729e+00	4.31799e+00	3.97727e+00	3.47377e+00	2.90586e+00	2.23511e+00	1.83775e+00	1.18650e+00	2.21716e-01	-1.01707e+00	-3.30553e+00
1996-05-12	5.01479e+00	4.96751e+00	4.87159e+00	4.60924e+00	4.22326e+00	3.69313e+00	3.12967e+00	2.40836e+00	1.95860e+00	1.30343e+00	4.01872e-01	-6.02081e-01	-1.77649e+00
1996-05-13	5.22568e+00	5.18596e+00	5.10116e+00	4.86994e+00	4.54282e+00	4.13121e+00	3.70515e+00	3.01539e+00	2.41967e+00	1.57119e+00	4.25327e-01	-7.54747e-01	-1.94059e+00
1996-05-14	5.24228e+00	5.22233e+00	5.16168e+00	4.97129e+00	4.66959e+00	4.25897e+00	3.83172e+00	3.28201e+00	2.92893e+00	2.42828e+00	1.66865e+00	6.68690e-01	-1.26165e+00
1996-05-15	5.06101e+00	5.04900e+00	4.99966e+00	4.83456e+00	4.56317e+00	4.17203e+00	3.73386e+00	3.10378e+00	2.65718e+00	2.00490e+00	1.04414e+00	-1.91740e-01	-2.50435e+00
1996-05-16	5.14564e+00	5.13510e+00	5.08739e+00	4.92535e+00	4.65984e+00	4.28308e+00	3.87100e+00	3.29962e+00	2.95424e+00	2.47982e+00	1.74641e+00	7.70006e-01	-1.11857e+00
1996-05-17	4.96395e+00	4.98028e+00	4.96706e+00	4.87339e+00	4.68107e+00	4.37707e+00	4.01185e+00	3.43541e+00	3.05257e+00	2.54349e+00	1.76715e+00	7.47188e-01	-1.18560e+00
1996-05-18	4.38248e+00	4.42463e+00	4.44327e+00	4.41373e+00	4.30992e+00	4.12773e+00	3.90947e+00	3.55645e+00	3.22625e+00	2.70540e+00	1.90049e+00	8.16929e-01	-1.31704e+00
1996-05-19	4.77814e+00	4.76395e+00	4.71632e+00	4.57078e+00	4.35225e+00	4.05692e+00	3.76341e+00	3.38094e+00	3.10376e+00	2.68981e+00	2.00138e+00	1.06143e+00	-7.81067e-01
1996-05-20	5.06741e+00	5.05900e+00	5.01742e+00	4.87664e+00	4.64559e+00	4.30619e+00	3.91708e+00	3.31110e+00	2.90108e+00	2.35398e+00	1.52816e+00	4.60993e-01	-1.33593e+00
1996-05-21	5.18723e+00	5.17624e+00	5.12681e+00	4.95725e+00	4.67566e+00	4.27433e+00	3.84131e+00	3.26925e+00	2.90678e+00	2.38814e+00	1.59038e+00	5.37851e-01	-1.48009e+00
1996-05-22	4.73067e+00	4.74084e+00	4.72115e+00	4.61885e+00	4.42613e+00	4.12145e+00	3.76085e+00	3.22850e+00	2.89793e+00	2.43976e+00	1.72279e+00	7.66295e-01	-9.43509e-01
1996-05-23	4.73988e+00	4.73947e+00	4.70450e+00	4.56642e+00	4.32439e+00	3.95309e+00	3.51526e+00	2.90513e+00	2.55285e+00	2.05748e+00	1.31219e+00	3.37553e-01	-1.51006e+00
1996-05-24	4.53048e+00	4.51950e+00	4.47273e+00	4.31800e+00	4.07265e+00	3.71844e+00	3.32737e+00	2.81552e+00	2.50024e+00	2.04526e+00	1.35189e+00	4.37954e-01	-1.22425e+00
1996-05-25	4.67696e+00	4.68244e+00	4.65282e+00	4.51926e+00	4.27354e+00	3.88911e+00	3.43043e+00	2.78721e+00	2.44948e+00	1.95772e+00	1.19264e+00	1.64843e-01	-1.84928e+00
1996-05-26	5.00293e+00	4.96833e+00	4.89621e+00	4.70702e+00	4.44168e+00	4.08477e+00	3.69252e+00	3.08152e+00	2.59985e+00	1.90755e+00	9.23900e-01	-2.74677e-01	-2.28177e+00
1996-05-27	5.11904e+00	5.07296e+00	4.98545e+00	4.76550e+00	4.46729e+00	4.08801e+00	3.69960e+00	3.14958e+00	2.71339e+00	2.06182e+00	1.10782e+00	-8.77494e-02	-2.10982e+00
1996-05-28	4.79739e+00	4.80564e+00	4.78200e+00	4.66775e+00	4.45822e+00	4.13898e+00	3.78805e+00	3.29075e+00	2.91310e+00	2.35249e+00	1.48944e+00	3.56536e-01	-1.75641e+00
1996-05-29	4.50804e+00	4.50262e+00	4.46715e+00	4.34640e+00	4.15391e+00	3.86823e+00	3.53582e+00	3.02011e+00	2.64926e+00	2.12297e+00	1.33360e+00	3.04471e-01	-1.60191e+00
1996-05-30	4.72935e+00	4.71334e+00	4.66060e+00	4.49569e+00	4.24019e+00	3.88005e+00	3.47751e+00	2.89178e+00	2.48073e+00	1.88142e+00	9.94721e-01	-1.46713e-01	-2.19873e+00
1996-05-31	4.97233e+00	4.95042e+00	4.89119e+00	4.71637e+00	4.45284e+00	4.08772e+00	3.68691e+00	3.09663e+00	2.66205e+00	2.02835e+00	1.08430e+00	-1.33713e-01	-2.40017e+00
1996-06-01	4.69408e+00	4.69680e+00	4.66481e+00	4.53115e+00	4.29655e+00	3.95070e+00	3.57266e+00	3.06842e+00	2.70274e+00	2.13052e+00	1.25471e+00	8.98545e-02	-2.17396e+00
1996-06-02	4.47495e+00	4.47785e+00	4.44893e+00	4.32974e+00	4.12423e+00	3.81247e+00	3.46090e+00	2.97441e+00	2.63392e+00	2.12199e+00	1.33971e+00	3.07279e-01	-1.60399e+00
1996-06-03	4.69263e+00	4.67560e+00	4.62245e+00	4.45830e+00	4.20134e+00	3.83373e+00	3.40742e+00	2.78066e+00	2.36624e+00	1.78099e+00	9.48242e-01	-1.00894e-01	-2.00076e+00
1996-06-04	4.55939e+00	4.55385e+00	4.51432e+00	4.37406e+00	4.14156e+00	3.78901e+00	3.36415e+00	2.70708e+00	2.27426e+00	1.66271e+00	7.76198e-01	-3.39344e-01	-2.20126e+00
1996-06-05	4.93040e+00	4.85280e+00	4.72429e+00	4.42505e+00	4.05067e+00	3.59770e+00	3.13433e+00	2.52196e+00	2.11309e+00	1.52008e+00	6.71745e-01	-3.92266e-01	-2.18601e+00
1996-06-06	4.95132e+00	4.93941e+00	4.89153e+00	4.73232e+00	4.47154e+00	4.09511e+00	3.66611e+00	2.98848e+00	2.46435e+00	1.73548e+00	7.22927e-01	-5.00476e-01	-2.36135e+00
1996-06-07	4.70182e+00	4.71109e+00	4.69093e+00	4.58918e+00	4.39876e+00	4.09994e+00	3.74934e+00	3.20759e+00	2.79043e+00	2.17301e+00	1.24109e+00	2.64927e-02	-2.03158e+00
1996-06-08	4.31682e+00	4.32621e+00	4.30418e+00	4.19560e+00	4.00120e+00	3.72054e+00	3.42576e+00	3.01419e+00	2.61168e+00	1.93457e+00	9.09292e-01	-4.45101e-01	-3.06981e+00
1996-06-09	4.47024e+00	4.47661e+00	4.45282e+00	4.34614e+00	4.15759e+00	3.86640e+00	3.52028e+00	2.97925e+00	2.58016e+00	1.99734e+00	1.12398e+00	-1.84799e-02	-2.19389e+00
1996-06-10	4.69143e+00	4.66012e+00	4.58698e+00	4.37876e+00	4.07149e+00	3.66361e+00	3.26327e+00	2.78961e+00	2.42732e+00	1.85880e+00	1.00447e+00	-1.14747e-01	-2.25310e+00
1996-06-11	4.56304e+00	4.52297e+00	4.44634e+00	4.25308e+00	3.98738e+00	3.62268e+00	3.22181e+00	2.68334e+00	2.31245e+00	1.75063e+00	9.14859e-01	-1.68744e-01	-2.08116e+00
1996-06-12	4.98683e+00	4.92400e+00	4.81438e+00	4.54796e+00	4.19356e+00	3.73189e+00	3.22324e+00	2.54078e+00	2.12965e+00	1.52868e+00	6.69001e-01	-4.15395e-01	-2.23762e+00
1996-06-13	4.39854e+00	4.38905e+00	4.34383e+00	4.19055e+00	3.94197e+00	3.56804e+00	3.12303e+00	2.48348e+00	2.07602e+00	1.47591e+00	6.11146e-01	-4.93738e-01	-2.54756e+00
1996-06-14	4.50524e+00	4.46033e+00	4.37143e+00	4.13708e+00	3.80810e+00	3.36919e+00	2.90521e+00	2.32890e+00	1.94974e+00	1.38126e+00	5.74687e-01	-4.26981e-01	-2.10774e+00
1996-06-15	4.28067e+00	4.26966e+00	4.21870e+00	4.04064e+00	3.73777e+00	3.27936e+00	2.74752e+00	2.05695e+00	1.65117e+00	1.02070e+00	9.75299e-02	-1.07176e+00	-3.18230e+00
1996-06-16	4.83199e+00	4.80465e+00	4.73330e+00	4.51651e+00	4.17572e+00	3.68570e+00	3.13028e+00	2.33496e+00	1.71702e+00	7.99436e-01	-4.03209e-01	-1.75043e+00	-3.61948e+00
1996-06-17	5.24656e+00	5.20966e+00	5.12913e+00	4.90573e+00	4.58000e+00	4.16237e+00	3.75501e+00	3.19448e+00	2.70429e+00	1.95974e+00	8.85610e-01	-4.60258e-01	-2.67616e+00
1996-06-18	4.99159e+00	4.98012e+00	4.93351e+00	4.77991e+00	4.53015e+00	4.16126e+00	3.74426e+00	3.15037e+00	2.75153e+00	2.17489e+00	1.30328e+00	1.58285e-01	-2.02801e+00
1996-06-19	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
1996-06-20	4.89446e+00	4.88875e+00	4.84601e+00	4.68943e+00	4.42271e+00	4.03025e+00	3.59784e+00	3.00953e+00	2.57111e+00	1.90284e+00	9.09351e-01	-3.72215e-01	-2.76990e+00
1996-06-21	4.78361e+00	4.78352e+00	4.74945e+00	4.61523e+00	4.38188e+00	4.03521e+00	3.64609e+00	3.09176e+00	2.67987e+00	2.06146e+00	1.15929e+00	7.35463e-02	-1.85442e+00
1996-06-22	4.58894e+00	4.59912e+00	4.57595e+00	4.45757e+00	4.23680e+00	3.90171e+00	3.53402e+00	3.06107e+00	2.69168e+00	2.07518e+00	1.13161e+00	-1.22744e-01	-2.56763e+00
1996-06-23	4.46139e+00	4.45887e+00	4.42351e+00	4.29354e+00	4.08027e+00	3.76986e+00	3.43330e+00	2.96895e+00	2.61302e+00	2.06863e+00	1.23912e+00	1.46461e-01	-1.93109e+00
1996-06-24	4.81507e+00	4.75978e+00	4.65650e+00	4.38935e+00	4.01416e+00	3.51858e+00	3.03182e+00	2.52996e+00	2.18246e+00	1.63507e+00	8.30353e-01	-1.53090e-01	-1.77511e+00
1996-06-25	4.59110e+00	4.58150e+00	4.53451e+00	4.37164e+00	4.09965e+00	3.68610e+00	3.18740e+00	2.49191e+00	2.09558e+00	1.51594e+00	6.75459e-01	-4.04619e-01	-2.42721e+00
1996-06-26	4.33292e+00	4.32296e+00	4.27743e+00	4.12442e+00	3.87849e+00	3.50780e+00	3.06845e+00	2.44813e+00	2.06038e+00	1.48758e+00	6.58201e-01	-4.00973e-01	-2.33334e+00
1996-06-27	4.72732e+00	4.68553e+00	4.60068e+00	4.37662e+00	4.06369e+00	3.65328e+00	3.21334e+00	2.59195e+00	2.12712e+00	1.46140e+00	5.71311e-01	-4.99516e-01	-2.29588e+00
1996-06-28	5.01728e+00	4.99823e+00	4.94004e+00	4.75933e+00	4.47826e+00	4.08878e+00	3.66504e+00	3.04598e+00	2.56344e+00	1.83500e+00	7.58747e-01	-6.21089e-01	-3.16893e+00
1996-06-29	4.89481e+00	4.83977e+00	4.73865e+00	4.48290e+00	4.13625e+00	3.70997e+00	3.29932e+00	2.74874e+00	2.25382e+00	1.47478e+00	3.40133e-01	-1.09831e+00	-3.69751e+00
1996-06-30	4.92466e+00	4.91242e+00	4.86448e+00	4.70959e+00	4.46637e+00	4.12677e+00	3.73966e+00	3.08169e+00	2.53130e+00	1.74561e+00	6.12092e-01	-8.17297e-01	-3.34386e+00
1996-07-01	4.84606e+00	4.79472e+00	4.70001e+00	4.46929e+00	4.18158e+00	3.84272e+00	3.51158e+00	3.01302e+00	2.56274e+00	1.86108e+00	8.26534e-01	-5.05173e-01	-3.01160e+00
1996-07-02	4.81230e+00	4.77891e+00	4.70638e+00	4.50950e+00	4.22940e+00	3.84472e+00	3.41568e+00	2.73020e+00	2.16679e+00	1.33388e+00	1.57818e-01	-1.27340e+00	-3.53808e+00
1996-07-03	4.92789e+00	4.91376e+00	4.86359e+00	4.70372e+00	4.45260e+00	4.10375e+00	3.72860e+00	3.18512e+00	2.77258e+00	2.18518e+00	1.32747e+00	2.25118e-01	-1.82534e+00
1996-07-04	5.09066e+00	5.08701e+00	5.04802e+00	4.90227e+00	4.65602e+00	4.30670e+00	3.94327e+00	3.43587e+00	3.04382e+00	2.47411e+00	1.60566e+00	4.65109e-01	-1.66117e+00
1996-07-05	4.97051e+00	4.97985e+00	4.95973e+00	4.85815e+00	4.66839e+00	4.37394e+00	4.02864e+00	3.48412e+00	3.13225e+00	2.67673e+00	1.95937e+00	9.94202e-01	-8.72562e-01
1996-07-06	4.63869e+00	4.65539e+00	4.64060e+00	4.53947e+00	4.34023e+00	4.03147e+00	3.69224e+00	3.30328e+00	3.08937e+00	2.72145e+00	2.11874e+00	1.28706e+00	-3.79455e-01
1996-07-07	4.79438e+00	4.80782e+00	4.79125e+00	4.69208e+00	4.49866e+00	4.18962e+00	3.81790e+00	3.26551e+00	2.97262e+00	2.60474e+00	2.01323e+00	1.20125e+00	-4.03104e-01
1996-07-08	4.89056e+00	4.89837e+00	4.87438e+00	4.75986e+00	4.54818e+00	4.21896e+00	3.82289e+00	3.19233e+00	2.83759e+00	2.41788e+00	1.78916e+00	9.59555e-01	-6.54859e-01
1996-07-09	4.58113e+00	4.60935e+00	4.60957e+00	4.54000e+00	4.38128e+00	4.12157e+00	3.81468e+00	3.35033e+00	2.98651e+00	2.42922e+00	1.57190e+00	4.24319e-01	-1.82493e+00
1996-07-10	4.43767e+00	4.46268e+00	4.46344e+00	4.40749e+00	4.27828e+00	4.05681e+00	3.78040e+00	3.31702e+00	2.96760e+00	2.47562e+00	1.70752e+00	6.78293e-01	-1.31680e+00
1996-07-11	4.26067e+00	4.28640e+00	4.28960e+00	4.24393e+00	4.13580e+00	3.94680e+00	3.70460e+00	3.28227e+00	2.95435e+00	2.49306e+00	1.76961e+00	7.93114e-01	-1.11587e+00
1996-07-12	5.10003e+00	5.04135e+00	4.93356e+00	4.65712e+00	4.27368e+00	3.76887e+00	3.23459e+00	2.47643e+00	1.90244e+00	1.14516e+00	1.81407e-01	-9.01599e-01	-2.64437e+00
1996-07-13	4.92203e+00	4.91018e+00	4.86194e+00	4.70177e+00	4.44267e+00	4.07219e+00	3.66343e+00	3.05091e+00	2.55244e+00	1.79761e+00	6.89278e-01	-7.22758e-01	-2.90093e+00
1996-07-14	4.74419e+00	4.74120e+00	4.70504e+00	4.57138e+00	4.34680e+00	4.01533e+00	3.64333e+00	3.08509e+00	2.63514e+00	1.95129e+00	9.33626e-01	-3.83289e-01	-2.86630e+00
1996-07-15	4.84367e+00	4.81684e+00	4.74793e+00	4.54292e+00	4.22934e+00	3.80137e+00	3.35623e+00	2.78292e+00	2.34028e+00	1.65190e+00	6.48948e-01	-6.27844e-01	-2.96368e+00
1996-07-16	4.75620e+00	4.74796e+00	4.70218e+00	4.54033e+00	4.26895e+00	3.86919e+00	3.42062e+00	2.80923e+00	2.36778e+00	1.69319e+00	7.05494e-01	-5.60785e-01	-2.91743e+00
1996-07-17	5.02661e+00	4.99062e+00	4.91909e+00	4.73614e+00	4.48140e+00	4.13739e+00	3.75387e+00	3.13702e+00	2.64077e+00	1.93974e+00	9.39943e-01	-2.81948e-01	-2.23587e+00
1996-07-18	4.68322e+00	4.69957e+00	4.68672e+00	4.59562e+00	4.41516e+00	4.12888e+00	3.78564e+00	3.21917e+00	2.73343e+00	2.02158e+00	9.60670e-01	-4.31039e-01	-3.08700e+00
1996-07-19	4.84000e+00	4.84297e+00	4.81260e+00	4.68468e+00	4.45690e+00	4.11173e+00	3.72167e+00	3.17596e+00	2.80885e+00	2.27221e+00	1.44167e+00	3.41064e-01	-1.77000e+00
1996-07-20	4.75758e+00	4.78159e+00	4.77604e+00	4.69291e+00	4.51217e+00	4.21077e+00	3.82715e+00	3.13073e+00	2.61947e+00	2.01321e+00	1.11254e+00	-7.66570e-02	-2.37161e+00
1996-07-21	4.78932e+00	4.78254e+00	4.74120e+00	4.59610e+00	4.35703e+00	4.01449e+00	3.64892e+00	3.14883e+00	2.76097e+00	2.17126e+00	1.27996e+00	1.14186e-01	-2.10729e+00
1996-07-22	4.94752e+00	4.92883e+00	4.87299e+00	4.70308e+00	4.44427e+00	4.08925e+00	3.70757e+00	3.17155e+00	2.81152e+00	2.29514e+00	1.50202e+00	4.54191e-01	-1.55011e+00
